"TailNum","count","m_dist","m_delay"
"N627SW",101,443.267326732673,5.62
"N628SW",110,492.272727272727,2.33333333333333
"N629MQ",35,247,1.09090909090909
"N629SW",122,449.754098360656,9.92622950819672
"N630MQ",16,247,15.9285714285714
"N630WN",77,424.38961038961,10.8157894736842
"N631MQ",8,247,0.625
"N631SW",100,444.75,8.94897959183673
"N632JB",2,1428,1.5
"N632MQ",15,247,4.6
"N632SW",54,573.944444444444,12.5471698113208
"N633MQ",31,247,4.61290322580645
"N633SW",98,428.612244897959,4.42857142857143
"N634MQ",22,247,16.0952380952381
"N634SW",110,481.090909090909,12.4770642201835
"N635JB",3,1428,9.33333333333333
"N635MQ",5,247,3.6
"N635SW",106,481.660377358491,12.0294117647059
"N636MQ",32,247,5.57142857142857
"N636WN",94,467.010638297872,8.46153846153846
"N637JB",1,1428,7
"N637SW",114,437.561403508772,5.21428571428571
"N638JB",3,1428,114.666666666667
"N638SW",102,455.598039215686,1.38613861386139
"N639MQ",24,247,1.1304347826087
"N639SW",121,471.099173553719,6.41322314049587
"N640MQ",13,247,4.38461538461539
"N640SW",108,457.101851851852,8.79047619047619
"N641JB",7,1428,0.571428571428571
"N641MQ",3,247,66
"N641SW",118,413.983050847458,9.49565217391304
"N642MQ",1,247,7
"N642UA",1,1635,17
"N642WN",87,462.264367816092,5.8
"N643MQ",10,247,0.666666666666667
"N643SW",90,460.188888888889,8
"N644JB",5,1428,11.2
"N644MQ",7,247,0.571428571428571
"N644SW",129,442.054263565891,6.88888888888889
"N645JB",2,1428,29.5
"N645SW",113,437.601769911504,12.027027027027
"N646MQ",15,247,14.0714285714286
"N646SW",103,417.73786407767,7.2843137254902
"N647MQ",28,247,12.4444444444444
"N647SW",104,431.153846153846,10.4563106796117
"N648JB",5,1428,0.4
"N648SW",120,455.125,5.86324786324786
"N649AW",3,1009,7.66666666666667
"N649JB",2,1428,10
"N649MQ",17,247,0.294117647058824
"N649SW",105,425.704761904762,10.4563106796117
"N650SW",106,441.396226415094,8.21698113207547
"N651MQ",10,247,69.9
"N651SW",113,471.159292035398,3.06363636363636
"N652BR",22,526,28.0909090909091
"N652MQ",35,247,4.29411764705882
"N652SW",102,499.549019607843,14.039603960396
"N653MQ",7,247,11.5714285714286
"N653SW",112,500,8.92727272727273
"N654AW",3,1009,2.33333333333333
"N654MQ",41,247,19.2926829268293
"N654SW",100,442.09,11.0618556701031
"N655JB",4,1428,1.25
"N655MQ",14,247,2.61538461538462
"N655WN",114,492.087719298246,13.5714285714286
"N656MQ",24,247,20.1304347826087
"N656SW",128,460.5859375,9.91269841269841
"N657JB",5,1428,27.4
"N657MQ",4,416.5,54.5
"N657SW",108,446.935185185185,13.9611650485437
"N658MQ",7,247,19.2857142857143
"N658SW",107,401.233644859813,6.3047619047619
"N659CA",17,963.235294117647,6.82352941176471
"N659JB",4,1428,3
"N659MQ",17,247,16.9411764705882
"N659SW",100,440.88,9.19191919191919
"N66051",66,1870.31818181818,9.07575757575758
"N66056",47,2038.42553191489,3.21276595744681
"N66057",54,1683.35185185185,1.66037735849057
"N660AW",1,1009,4
"N660SW",112,388.571428571429,6.19417475728155
"N661JB",4,1428,13
"N661SW",107,465.504672897196,11.9611650485437
"N662AW",2,1009,4.5
"N662MQ",26,247,7.2
"N662SW",76,509.960526315789,19.6575342465753
"N663JB",3,1428,176
"N663MQ",8,247,2.625
"N663SW",84,482.428571428571,10.2857142857143
"N664AW",2,1009,1.5
"N664UA",23,1604.13043478261,17.6521739130435
"N664WN",99,485.808080808081,13.1958762886598
"N665MQ",11,247,2.5
"N665UA",19,1635,14.4210526315789
"N665WN",76,448.763157894737,15.3918918918919
"N666UA",19,1635,36.1578947368421
"N667MQ",7,247,8
"N667UA",20,1618.4,7.6
"N668AW",4,1009,1.5
"N668UA",23,1561,17.5217391304348
"N669MQ",16,247,22
"N669SW",101,525.069306930693,11.0618556701031
"N669UA",23,1620.5652173913,20.304347826087
"N6701",1,689,39
"N67052",50,1728.3,0.68
"N67058",58,1970.58620689655,6.67241379310345
"N670MC",21,691.333333333333,10.6666666666667
"N670MQ",19,247,11.6315789473684
"N670SW",129,417.612403100775,8.17460317460317
"N670UA",18,1635,88.5
"N67134",21,1283.90476190476,13
"N67157",33,1400,7.5625
"N67158",42,1374.16666666667,3.75609756097561
"N671MQ",17,247,11.0625
"N671SW",101,429.49504950495,6.3265306122449
"N671UA",20,1599.5,19.55
"N672AW",2,1009,17.5
"N672UA",13,1609.46153846154,11.3846153846154
"N673UA",24,1635,45.9583333333333
"N674MQ",9,247,27
"N674UA",21,1635,11.7142857142857
"N675MQ",20,247,1.22222222222222
"N675UA",14,1635,51.4285714285714
"N676AW",2,1009,11.5
"N676MC",23,692.652173913043,1.09090909090909
"N676SW",83,409.289156626506,4.84615384615385
"N676UA",26,1622.23076923077,26.5
"N677MC",20,691.1,12.4736842105263
"N677MQ",6,247,10.1666666666667
"N677UA",31,1635,25.4516129032258
"N679AA",110,412.690909090909,7.88888888888889
"N679DA",1,689,18
"N679MQ",20,247,10.5263157894737
"N679SA",49,615.795918367347,33.1063829787234
"N68061",63,1657.22222222222,2.3015873015873
"N680BR",5,514,13.8
"N68155",8,1397.375,2.125
"N68159",44,1376.75,2.31818181818182
"N681MQ",13,247,3
"N682BR",7,468.571428571429,3.66666666666667
"N682MQ",9,247,19.8888888888889
"N682SW",11,504.727272727273,8.54545454545454
"N683BR",4,468,2.33333333333333
"N683SW",90,490.3,12.367816091954
"N684WN",90,458.755555555556,6.1685393258427
"N685MQ",16,247,3.875
"N685SW",84,480.059523809524,9.12195121951219
"N686BR",12,468.166666666667,17.5833333333333
"N686MQ",20,247,5.9
"N686SW",107,440.03738317757,6
"N687MQ",20,280.9,6.35
"N687SW",108,426.333333333333,12.1619047619048
"N688MQ",21,247,2.85
"N688SW",120,497.125,12.5546218487395
"N689MQ",13,247,19.6923076923077
"N689SW",100,465.79,5.07216494845361
"N69020",10,1345.3,37.9
"N69059",46,1690.67391304348,5.21739130434783
"N69063",81,3619.02469135802,22.1975308641975
"N690MQ",35,247,10.2941176470588
"N690SW",119,455.487394957983,13.1964285714286
"N69154",52,1352.07692307692,3.13461538461538
"N691WN",107,452.084112149533,5.97142857142857
"N692MQ",15,247,32.4615384615385
"N692SW",113,441.212389380531,6.92857142857143
"N693BR",35,561.028571428571,23.15625
"N693SW",74,438.837837837838,11.7123287671233
"N694MQ",22,247,1.59090909090909
"N694SW",88,417.034090909091,11.3333333333333
"N695MQ",17,247,27.4705882352941
"N696MQ",18,247,3.16666666666667
"N697MQ",2,247,8
"N697SW",128,443.21875,5.792
"N698SW",126,449.373015873016,13.3709677419355
"N699BR",37,581,25.4594594594595
"N699MQ",23,247,4.65217391304348
"N699SW",100,447.17,13.6145833333333
"N6EAMQ",45,1066.24444444444,17.4444444444444
"N700GS",65,725.569230769231,10.5625
"N701BR",67,597.223880597015,17.6461538461538
"N701GS",77,712.025974025974,8.44155844155844
"N701SK",154,842.532467532468,5.1437908496732
"N702BR",23,679.130434782609,12.5909090909091
"N702SK",175,885.52,13.0363636363636
"N703JB",3,1428,10
"N703SK",146,864.897260273973,13.9930555555556
"N703SW",72,714.430555555556,15.6811594202899
"N704SW",62,647.951612903226,6.39344262295082
"N705JB",1,1428,19
"N705SK",176,831.8125,9.16477272727273
"N705SW",63,776.619047619048,8.7258064516129
"N706SK",177,799.926553672316,3.45142857142857
"N706SW",55,734.981818181818,2.94545454545455
"N707EV",15,1022.2,0.928571428571429
"N707SA",71,710.535211267606,12.3428571428571
"N707SK",143,830.132867132867,7.48936170212766
"N708EV",15,960.133333333333,31.5333333333333
"N708JB",2,1428,16
"N708SK",171,821.187134502924,8.55882352941176
"N708SW",74,731.77027027027,4.50684931506849
"N709BR",51,655.862745098039,30.84
"N709EV",21,974.761904761905,3.8
"N709JB",5,1428,71.8
"N709SK",83,865.626506024096,8.21686746987952
"N709SW",67,747.671641791045,6.98507462686567
"N710EV",18,969.111111111111,6.38888888888889
"N710SW",61,656.918032786885,1.15
"N711HK",66,770.636363636364,7.625
"N712EV",16,1022.6875,13.5
"N712SK",242,892.938016528926,7.13675213675214
"N712SW",81,709.320987654321,14.4375
"N713EV",13,955.307692307692,13.1
"N713SK",190,859.536842105263,6.95187165775401
"N713SW",77,625.883116883117,6.26315789473684
"N71411",421,1133.07600950119,7.8444976076555
"N714CB",75,753.466666666667,17.5479452054795
"N715SK",97,857.216494845361,3.55789473684211
"N715SW",64,749.34375,8.265625
"N715UW",1,913,2
"N716EV",16,1004.0625,11.4375
"N716SK",200,911.17,3.87939698492462
"N716SW",75,658.466666666667,14.1369863013699
"N717JL",18,684.555555555556,7.05555555555556
"N717SA",81,725.901234567901,4.85185185185185
"N718SK",211,855.199052132701,5.95192307692308
"N718SW",69,717.739130434783,1.23880597014925
"N719SK",227,866.696035242291,3.09954751131222
"N719SW",66,819.772727272727,1.84848484848485
"N720EV",18,1011.22222222222,4.05555555555556
"N720WN",64,701.703125,13.1612903225806
"N722EV",13,962.076923076923,11.6666666666667
"N723EV",16,871.6875,32.5714285714286
"N723SW",59,774.305084745763,4.93103448275862
"N72405",440,1164.17045454545,6.69931662870159
"N724EV",27,976.703703703704,4.15384615384615
"N724MQ",2,247,20
"N724SK",190,870.926315789474,5.89673913043478
"N724SW",71,689.774647887324,23.3571428571429
"N725SW",51,719.607843137255,6.9
"N726SK",223,839.466367713005,6.47945205479452
"N726SW",60,669.35,9.48333333333333
"N727SK",153,863.183006535948,9.09271523178808
"N727SW",49,655.571428571429,6.70833333333333
"N728SK",196,840.561224489796,4.43877551020408
"N728SW",54,750.037037037037,13.4528301886792
"N729JB",4,1428,11.5
"N729SW",53,759.320754716981,12.6981132075472
"N730MQ",2,247,34.5
"N730SK",227,830.550660792952,7
"N730SW",54,623.833333333333,1.2962962962963
"N73152",45,1356.55555555556,11.2222222222222
"N731SA",87,596.724137931035,7.59523809523809
"N73251",241,1115.57676348548,5.19166666666667
"N73256",224,1090.125,9.55203619909502
"N73259",267,1136.17602996255,4.08614232209738
"N73270",269,1068.10780669145,6.39700374531835
"N73275",268,1023.44402985075,6.55805243445693
"N73276",251,1103.69322709163,4.7808764940239
"N73278",245,1174.63673469388,7.32510288065844
"N73283",261,1184.57471264368,7.15503875968992
"N73291",224,1091.90178571429,6.85714285714286
"N73299",273,1108.35531135531,4.98529411764706
"N732SK",129,826.488372093023,5.796875
"N732SW",64,599.8125,4.40322580645161
"N733SA",54,705.907407407407,0.288461538461538
"N73406",429,1164.68997668998,6.48251748251748
"N73445",183,1171.49726775956,3.49726775956284
"N734SA",64,649.84375,14.2786885245902
"N735SA",68,722.102941176471,7.79411764705882
"N736SA",58,764.5,7.36206896551724
"N737JW",52,708.538461538462,6.31372549019608
"N73860",257,1161.93774319066,11.7898832684825
"N738CB",61,766.704918032787,11.2786885245902
"N738EV",27,967,0.916666666666667
"N738SK",201,844.721393034826,8.27
"N739GB",44,738.25,11.7272727272727
"N74007",10,1400,24.5
"N740SK",149,870.241610738255,6.91216216216216
"N740SW",57,693.789473684211,2.84210526315789
"N741EV",20,962.25,23.2941176470588
"N741SA",59,856.677966101695,5.46551724137931
"N742SK",226,838.588495575221,8.94222222222222
"N742SW",53,705.867924528302,14.3207547169811
"N743SK",210,858.27619047619,5.90384615384615
"N743SW",61,656.983606557377,9.22950819672131
"N744EV",14,912.285714285714,10.3076923076923
"N744SK",151,863.066225165563,5.81756756756757
"N744SW",62,682.838709677419,6.63934426229508
"N745SK",125,862.384,6.48780487804878
"N745SW",52,751.884615384615,3.28846153846154
"N746JB",2,1428,13.5
"N746SK",199,859.391959798995,6.56281407035176
"N746SW",75,764.08,5.22666666666667
"N747SA",56,745.232142857143,11.3653846153846
"N74856",272,1139.1875,13.1476014760148
"N748SK",174,857.057471264368,3.83720930232558
"N748SW",59,719.525423728814,11.8983050847458
"N749SW",69,735.028985507246,16.4545454545455
"N750EV",12,979.75,17.5833333333333
"N750SA",50,720.96,12.4583333333333
"N750SK",145,849.613793103448,5.3943661971831
"N751EV",11,936.818181818182,5.90909090909091
"N751SK",122,816.94262295082,3.15702479338843
"N751SW",53,802.528301886792,7.92307692307692
"N752SK",149,832.58389261745,5.09859154929577
"N752SW",74,701.054054054054,7.60810810810811
"N753SK",127,847.944881889764,6.53225806451613
"N753SW",55,739.6,13.2363636363636
"N75410",486,1156.71399176955,6.57407407407407
"N75425",256,1141.3828125,6.10546875
"N75426",284,1170.20774647887,8.88380281690141
"N75428",282,1140.18794326241,7.61921708185053
"N75429",271,1145.48708487085,6.27675276752768
"N75432",264,1228.55303030303,7.81060606060606
"N75433",243,1189.90946502058,5.81404958677686
"N75435",233,1149.64806866953,3.24137931034483
"N75436",259,1170.71428571429,6.46332046332046
"N754SK",210,825.742857142857,8.26960784313725
"N754SW",71,677.492957746479,10.3913043478261
"N755EV",12,1009.16666666667,11.0909090909091
"N755SA",67,713.477611940299,14.6818181818182
"N755SK",150,883.826666666667,8.14765100671141
"N756SA",53,724.905660377358,3.58823529411765
"N756SK",162,848.179012345679,6.02484472049689
"N757LV",77,678.311688311688,12.7012987012987
"N75851",304,1119.38157894737,13.0924092409241
"N75853",295,1116.26779661017,13.064406779661
"N75854",280,1106.88214285714,15.3620071684588
"N75858",294,1197.38095238095,14.1598639455782
"N75861",291,1098.39862542955,15.1718213058419
"N758EV",23,963.521739130435,22.2608695652174
"N758SK",242,836.504132231405,12.6398305084746
"N758SW",70,795.128571428571,4.30434782608696
"N759EV",16,1072.8125,4.625
"N759GS",62,781.983870967742,11.3064516129032
"N76010",18,1400,6.83333333333333
"N76021",11,1400,13.7272727272727
"N76054",43,1647.55813953488,1.83720930232558
"N76055",46,1768.71739130435,16.7954545454545
"N76062",43,2033.32558139535,15.6279069767442
"N76064",77,3578.80519480519,11.7402597402597
"N76065",90,3607.31111111111,2.8876404494382
"N760EV",20,1035.55,14.2631578947368
"N760NC",16,690.3125,19.625
"N760SK",186,848.118279569892,7.98369565217391
"N760SW",65,720.307692307692,3.33846153846154
"N76151",53,1369.24528301887,7.05660377358491
"N76156",54,1378.2962962963,2.32075471698113
"N761NC",18,691.722222222222,13.9444444444444
"N761RR",64,679.3125,12.5238095238095
"N76254",255,1141.9137254902,6.25882352941176
"N76265",285,1088.9298245614,6.14084507042254
"N76269",254,1106.38976377953,4.89328063241107
"N76288",238,1121.59243697479,7.10924369747899
"N762NC",18,693.277777777778,32
"N762SK",171,817.684210526316,8.69230769230769
"N762SW",64,711,8.671875
"N763SK",123,888.910569105691,8.15833333333333
"N763SW",80,736.5625,2.975
"N764NC",24,691.333333333333,41.8695652173913
"N764SK",57,886.684210526316,13.5789473684211
"N764SW",75,718.56,0.64
"N76502",237,1147.29957805907,1.71729957805907
"N76503",234,1076.02991452991,6.93589743589744
"N76504",254,1166.1968503937,6.89723320158103
"N76505",256,1134.28125,5.41015625
"N76508",262,1133.37022900763,4.04198473282443
"N76514",201,1150.73134328358,2.5771144278607
"N76515",249,1131.21686746988,5.94758064516129
"N76516",254,1137.11811023622,3.24803149606299
"N76517",263,1110.40684410646,4.69847328244275
"N76519",237,1146.42194092827,2.40254237288136
"N76522",234,1126.23076923077,2.50854700854701
"N76523",241,1139.98340248963,2.62655601659751
"N76526",222,1126.71621621622,6.13963963963964
"N76528",70,1127.61428571429,5.72857142857143
"N76529",189,1143.60846560847,4.02659574468085
"N765NC",22,691.863636363636,40
"N765SK",141,849.31914893617,3.31159420289855
"N765SW",64,726.203125,10.4193548387097
"N766JB",2,1428,107.5
"N766NC",18,690.555555555556,31.1764705882353
"N766SK",130,860.938461538462,2.5859375
"N766SW",67,743.985074626866,11.6363636363636
"N767NC",16,690.75,18.375
"N767SK",130,856.569230769231,5.8740157480315
"N767SW",63,791.079365079365,5.62295081967213
"N767UW",1,912,22
"N768JB",3,1428,7.66666666666667
"N768NC",8,692.5,3.5
"N768SK",244,824.565573770492,3.5
"N768SW",70,712.985714285714,10.0428571428571
"N769NC",29,693.827586206897,6.51851851851852
"N769SW",81,730.432098765432,10.7530864197531
"N77006",15,1400,2.06666666666667
"N77012",17,1400,5.4375
"N77014",9,1400,23
"N77019",16,1400,21.0625
"N77022",16,1400,9.8
"N77066",85,3579.45882352941,13.6823529411765
"N770NC",16,692.5,0.2
"N770SA",78,705.141025641026,9.2972972972973
"N770SK",125,814.96,8.71428571428571
"N771NC",14,691,3.5
"N771SA",62,657.370967741935,8.18032786885246
"N771SK",171,816.654970760234,11.4294117647059
"N77258",239,1134.40585774059,3.46443514644351
"N77261",259,1109.51737451737,4.16796875
"N77295",222,1095.15765765766,5.66515837104072
"N77296",242,1058.81404958678,4.46861924686193
"N772NC",12,691.333333333333,27.0909090909091
"N772SK",165,882.6,5.52121212121212
"N772SW",74,735.540540540541,2.79166666666667
"N773NC",14,692.5,22.1538461538462
"N773SA",67,788.059701492537,11
"N773SK",217,849.824884792627,8.05555555555556
"N77430",258,1200.94573643411,8.71984435797665
"N77431",252,1142.9880952381,4.30952380952381
"N774NC",21,692,6.95
"N774SK",157,852.03821656051,5.6474358974359
"N774SW",67,690.283582089552,10.1060606060606
"N77510",252,1136.52380952381,5.048
"N77518",227,1170.43171806167,3.00442477876106
"N77520",241,1083.4979253112,4.24789915966387
"N77525",243,1110.78600823045,4.41975308641975
"N77530",133,1105.21804511278,7.12781954887218
"N775NC",8,693.375,0.857142857142857
"N775SW",54,670.907407407407,0.296296296296296
"N776NC",15,690.866666666667,5.14285714285714
"N776SK",172,850.197674418605,4.95906432748538
"N776WN",56,646.214285714286,4.16071428571429
"N777NC",26,693.038461538462,0.28
"N777QC",71,614.183098591549,5.40845070422535
"N77865",274,1158.04744525547,13.029304029304
"N77867",285,1158.01754385965,11.8175438596491
"N77871",330,1158.22727272727,9.93313069908815
"N778NC",28,692,15.3571428571429
"N778SK",164,868.091463414634,5.90184049079755
"N778SW",59,661.796610169491,7
"N779NC",27,691.851851851852,19.375
"N779SK",143,873.559440559441,8.88652482269504
"N779SW",68,633.352941176471,5.05882352941176
"N78001",20,1400,11.9
"N78002",11,1400,18.7272727272727
"N78003",21,1400,9.47619047619048
"N78004",10,1400,12.4
"N78005",12,1400,41.25
"N78008",8,1400,9.25
"N78009",17,1400,23.7058823529412
"N78013",10,1400,4.77777777777778
"N78017",14,1400,3.35714285714286
"N78060",36,1633.16666666667,3.38888888888889
"N780NC",20,693.2,8.1578947368421
"N780SK",125,858.152,9.85483870967742
"N780SW",66,715.530303030303,12.6969696969697
"N781NC",10,690.4,8.22222222222222
"N781WN",63,750.888888888889,4.58730158730159
"N78285",225,1124.84444444444,4.81614349775785
"N782NC",19,692.684210526316,15.9444444444444
"N782SA",74,703.297297297297,4.84931506849315
"N782SK",72,840.291666666667,6.88888888888889
"N783NC",14,692.5,6.38461538461539
"N783SK",191,835.246073298429,6.31052631578947
"N783SW",69,781.173913043478,12.4202898550725
"N78438",228,1137.67105263158,5.39035087719298
"N784NC",14,693.5,3.92857142857143
"N784SK",128,824.4765625,9.33070866141732
"N784SW",69,732.405797101449,4.92647058823529
"N78501",278,1130.69784172662,5.1726618705036
"N78506",241,1141.52697095436,6.36929460580913
"N78509",233,1137.51072961373,4.00429184549356
"N78511",233,1130.66094420601,4.96137339055794
"N78524",237,1110.18143459916,6.21610169491525
"N785NC",23,690.521739130435,3.30434782608696
"N785SK",235,890.940425531915,5.54077253218884
"N785SW",58,676.551724137931,2.67241379310345
"N786NC",12,690.75,9
"N786SK",180,846.516666666667,6.76111111111111
"N786SW",71,695.760563380282,2.7887323943662
"N787NC",21,691,15.2941176470588
"N787SA",67,689.835820895522,2.01492537313433
"N787SK",99,870.333333333333,0.824742268041237
"N78866",288,1123.22569444444,9.4375
"N788SA",76,784.894736842105,1.94666666666667
"N788SK",124,850.653225806452,9.49586776859504
"N789JB",2,1428,0.5
"N789SK",163,840.294478527607,3.62962962962963
"N789SW",70,667.571428571429,5.21428571428571
"N79011",12,1400,13.6666666666667
"N790SK",158,909.417721518987,5.03205128205128
"N790SW",62,754.612903225806,12.0655737704918
"N791SK",108,883.361111111111,11.9339622641509
"N791SW",86,716.604651162791,6.30120481927711
"N79279",228,1143.77192982456,4.64757709251101
"N792SK",87,894.942528735632,3.38372093023256
"N792SW",63,699.730158730159,6.87096774193548
"N793SA",55,728.981818181818,3.69090909090909
"N793SK",157,852.802547770701,0.826923076923077
"N79402",498,1131.75301204819,6.65863453815261
"N794SK",194,876.211340206186,7.42245989304813
"N794SW",68,699.882352941176,1.375
"N79521",188,1147.53723404255,2.96276595744681
"N795SK",180,845.788888888889,2.83240223463687
"N795SW",59,661.423728813559,4.42372881355932
"N796SK",162,875.734567901235,5.27950310559006
"N796SW",57,696.157894736842,7.43636363636364
"N797MX",62,789.661290322581,13.9666666666667
"N797SK",142,842.746478873239,8.26428571428571
"N798SW",60,755.833333333333,9.4
"N799SW",77,818.415584415584,1.68
"N801UA",7,1206.71428571429,21.2857142857143
"N802FR",2,883,22
"N802MQ",15,247,5
"N802SK",49,1175.28571428571,0.0416666666666667
"N803FR",6,883,49.6666666666667
"N803MQ",20,247,8.83333333333333
"N804FR",1,883,4
"N804MQ",17,247,5.8
"N804UA",4,1057.5,17
"N805FR",5,883,28.8
"N805MQ",2,247,3
"N806MQ",12,247,6
"N806SK",58,1178.34482758621,1.06896551724138
"N807AW",21,1009,7.85714285714286
"N807MQ",10,247,4.4
"N807UA",5,1071.4,5.8
"N808UA",4,1190,8.33333333333333
"N810SK",51,1172.90196078431,11.78
"N811MQ",11,247,8.36363636363636
"N812UA",5,1124.4,30.6
"N813MQ",11,247,10.1818181818182
"N813UA",7,1105.28571428571,13.5714285714286
"N814MQ",8,247,9.85714285714286
"N814UA",10,1109.6,9.8
"N815SK",45,1177.11111111111,2.73333333333333
"N816MQ",6,247,16.5
"N816UA",8,1108,1.875
"N817MQ",13,247,2.38461538461538
"N817SK",43,1180.02325581395,0.642857142857143
"N817UA",15,1151.13333333333,7.66666666666667
"N818UA",5,1058.8,13.8
"N819MQ",9,247,56
"N820AW",21,1009,1.23809523809524
"N820MQ",5,247,27
"N820SK",48,1174.875,0.531914893617021
"N820UA",4,1108,1.75
"N822MQ",8,247,3
"N823AS",8,468.5,4.625
"N823MQ",17,247,16.4375
"N823UA",3,971.333333333333,14
"N824UA",1,1190,20
"N825MQ",7,247,17.5714285714286
"N826MQ",7,247,29.1666666666667
"N827MQ",10,247,10.9
"N827UA",4,1153,9.25
"N828UA",5,1226,18
"N829UA",5,1071.4,15.6
"N830MQ",10,247,1.55555555555556
"N830UA",4,1123.75,12
"N831MQ",25,247,19.88
"N831UA",4,1108,31
"N832MQ",20,247,12.7368421052632
"N833UA",3,1080.66666666667,43
"N834MQ",16,247,10
"N834UA",7,1105.28571428571,18.5714285714286
"N835UA",2,1190,2
"N836AW",11,1009,5.63636363636364
"N836MQ",18,247,3.05555555555556
"N836UA",10,1137,1.6
"N837MQ",5,247,9.6
"N837UA",3,1101.66666666667,72.3333333333333
"N838MQ",9,247,11.5
"N839AS",5,468.8,27.4
"N839MQ",7,247,21
"N840UA",6,1145.83333333333,0.333333333333333
"N842AS",9,468.555555555556,15.5555555555556
"N842MQ",5,247,18.4
"N843AS",14,468.5,6.61538461538461
"N843MQ",11,247,1.54545454545455
"N845MQ",11,247,8.72727272727273
"N845UA",8,1115.875,2.25
"N846MQ",1,247,23
"N846UA",3,1250,95.6666666666667
"N847MQ",6,247,3.5
"N847UA",10,1005.8,5
"N849UA",7,1020.57142857143,19.1428571428571
"N850AS",4,468.25,22.25
"N850UA",7,1020.57142857143,7.14285714285714
"N851AS",18,468.166666666667,5.94117647058824
"N851MQ",18,247,1.94444444444444
"N851UA",3,883,32
"N852MQ",3,247,2
"N854MQ",2,813,41.5
"N854UA",9,1051.22222222222,26
"N855UA",4,1412.5,6
"N856AS",10,491.2,16.4444444444444
"N858AS",6,468.666666666667,4.33333333333333
"N858MQ",4,247,16.25
"N859AS",7,468.142857142857,5.85714285714286
"N861AS",3,468.666666666667,5.5
"N87507",248,1092.71370967742,3.72983870967742
"N87512",238,1100.07142857143,4.45378151260504
"N87513",239,1175.27615062762,4.37394957983193
"N87527",231,1102.93939393939,7.29437229437229
"N87531",188,1120.03723404255,4.45744680851064
"N875AS",10,468.6,1.6
"N876AS",6,468.166666666667,0.166666666666667
"N882AS",9,468.444444444444,3.66666666666667
"N884AS",10,468.2,8.7
"N885AS",7,468.142857142857,17
"N891AT",17,683.882352941176,4.52941176470588
"N895AT",14,681.285714285714,11.6923076923077
"N899AT",17,696,25.3529411764706
"N8EGMQ",67,1168.94029850746,3.22727272727273
"N900DE",12,690.166666666667,12
"N900MQ",27,247,13.9259259259259
"N900WN",84,631.297619047619,6.24390243902439
"N901WN",71,755.042253521127,14
"N902EV",9,468.444444444444,3.66666666666667
"N902FR",21,883,2.47619047619048
"N902MQ",6,247,19.5
"N902WN",67,716.059701492537,2.73846153846154
"N903DE",11,721.636363636364,5.72727272727273
"N903FJ",2,913,2.5
"N903SW",37,595.972972972973,12.5675675675676
"N903WN",54,787.166666666667,9.74074074074074
"N904DE",9,690.555555555556,7.44444444444444
"N904DL",8,689.875,6.25
"N904EV",6,468.166666666667,19.3333333333333
"N904FR",24,883,3.875
"N904WN",66,670.787878787879,10.7076923076923
"N905DE",13,689.538461538462,30.1538461538462
"N905FJ",1,913,6
"N905FR",22,883,12.3636363636364
"N905MQ",10,247,1.2
"N905SW",26,642.538461538462,22.3076923076923
"N905WN",60,729.583333333333,13.4107142857143
"N906DE",11,689.636363636364,2.27272727272727
"N906DL",6,689,42
"N906EV",14,468.285714285714,0.0714285714285714
"N906FR",14,883,3.28571428571429
"N906MQ",16,247,17
"N906SW",27,589.925925925926,27.1923076923077
"N906WN",74,750.891891891892,6.68918918918919
"N907DE",13,689.538461538462,0.846153846153846
"N907MQ",6,247,15.6666666666667
"N907SW",21,662.095238095238,17.6190476190476
"N907WN",59,713.762711864407,2.01724137931034
"N908DE",9,689.777777777778,27.4444444444444
"N908DL",16,690.3125,6.5
"N908FR",22,883,4.13636363636364
"N908MQ",10,247,7.7
"N908SW",67,560.626865671642,11.2615384615385
"N908WN",71,702.380281690141,1.85294117647059
"N909DE",12,689.583333333333,4.5
"N909DL",8,691.625,2.375
"N909FJ",1,913,21
"N909MQ",20,247,6.95
"N909SW",30,655.566666666667,22.1071428571429
"N909WN",82,621.512195121951,10.8780487804878
"N910AT",21,676.380952380952,0.619047619047619
"N910DL",6,691.333333333333,21.1666666666667
"N910FJ",2,913,24.5
"N910FR",8,883,18
"N910SW",32,576.71875,10.0967741935484
"N910WN",62,604.290322580645,4.33870967741935
"N911DA",5,689,65
"N912DE",8,689.875,6.125
"N912DL",18,709.333333333333,6.33333333333333
"N912FJ",2,913,29
"N912FR",15,883,4.85714285714286
"N912SW",21,536.761904761905,23.3888888888889
"N912WN",70,745.114285714286,5.05714285714286
"N913DE",10,689,0.2
"N913SW",47,629.170212765957,21.0425531914894
"N913WN",41,637.658536585366,8
"N914DE",7,690,14.1428571428571
"N914DL",12,689.583333333333,40.5833333333333
"N914EV",4,468.5,17.5
"N914FJ",2,912.5,8
"N914FR",22,883,15.6818181818182
"N914WN",53,618.88679245283,7.33962264150943
"N915SW",53,570.452830188679,14.4038461538462
"N915WN",60,742.15,7.53333333333333
"N916DE",13,690.615384615385,4.30769230769231
"N916DL",8,689,1.375
"N916EV",11,468.181818181818,22.6363636363636
"N916FJ",3,913,7.66666666666667
"N916SW",27,615.518518518518,7.03846153846154
"N916WN",68,756.279411764706,1.40298507462687
"N917DE",10,690.4,0.1
"N917EV",8,468.5,1.5
"N917SW",55,564.090909090909,27.3584905660377
"N917WN",63,707.920634920635,3.22222222222222
"N918DE",10,691.1,1.9
